sector,year,gas_type,value_mt_co2eq
"Land use, land-use change and forestry",2013,GHG,3.914254
"Land use, land-use change and forestry",2014,GHG,4.342059
"Land use, land-use change and forestry",2015,GHG,3.951739
"Land use, land-use change and forestry",2016,GHG,3.011843
"Land use, land-use change and forestry",2017,GHG,5.090646
"Land use, land-use change and forestry",2018,GHG,3.995986
"Land use, land-use change and forestry",2019,GHG,4.126456
"Land use, land-use change and forestry",2020,GHG,4.706629
"Land use, land-use change and forestry",2021,GHG,4.302902
"Land use, land-use change and forestry",2022,GHG,3.655252
"Land use, land-use change and forestry",2023,GHG,3.894543
"Land use, land-use change and forestry",2024,GHG,3.894543
Landfills,1990,GHG,1.476244
Landfills,1991,GHG,1.566405
Landfills,1992,GHG,1.636805
Landfills,1993,GHG,1.691859
Landfills,1994,GHG,1.742794
Landfills,1995,GHG,1.78389
Landfills,1996,GHG,1.648494
Landfills,1997,GHG,1.358252
Landfills,1998,GHG,1.415037
Landfills,1999,GHG,1.412642
Landfills,2000,GHG,1.420343
Landfills,2001,GHG,1.528208
Landfills,2002,GHG,1.610161
Landfills,2003,GHG,1.631991
Landfills,2004,GHG,1.340545
Landfills,2005,GHG,1.139901
Landfills,2006,GHG,1.191343
Landfills,2007,GHG,0.70916
Landfills,2008,GHG,0.54111
Landfills,2009,GHG,0.342344
Landfills,2010,GHG,0.336721
Landfills,2011,GHG,0.450184
Landfills,2012,GHG,0.356651
Landfills,2013,GHG,0.525471
Landfills,2014,GHG,0.721721
Landfills,2015,GHG,0.792538
Landfills,2016,GHG,0.803187
Landfills,2017,GHG,0.756026
Landfills,2018,GHG,0.713968
Landfills,2019,GHG,0.664633
Landfills,2020,GHG,0.643772
Landfills,2021,GHG,0.589558
Landfills,2022,GHG,0.634146
Landfills,2023,GHG,0.593982
Landfills,2024,GHG,0.58572
Liming,1990,GHG,0.355036
Liming,1991,GHG,0.315145
Liming,1992,GHG,0.255601
Liming,1993,GHG,0.3573
Liming,1994,GHG,0.269641
Liming,1995,GHG,0.494595
Liming,1996,GHG,0.484033
Liming,1997,GHG,0.423487
Liming,1998,GHG,0.30558
Liming,1999,GHG,0.383227
Liming,2000,GHG,0.366383
Liming,2001,GHG,0.385282
Liming,2002,GHG,0.2739
Liming,2003,GHG,0.38676
Liming,2004,GHG,0.240796
Liming,2005,GHG,0.266734
Liming,2006,GHG,0.254856
Liming,2007,GHG,0.376767
Liming,2008,GHG,0.262207
Liming,2009,GHG,0.307322
Liming,2010,GHG,0.427934
Liming,2011,GHG,0.360679
Liming,2012,GHG,0.229396
Liming,2013,GHG,0.515693
Liming,2014,GHG,0.391075
Liming,2015,GHG,0.401147
Liming,2016,GHG,0.433597
Liming,2017,GHG,0.332746
Liming,2018,GHG,0.461057
Liming,2019,GHG,0.343902
Liming,2020,GHG,0.399483
Liming,2021,GHG,0.597406
Liming,2022,GHG,0.623976
Liming,2023,GHG,0.457796
Liming,2024,GHG,0.453532
Manufacturing Combustion,1990,GHG,4.074577
Manufacturing Combustion,1991,GHG,4.161096
Manufacturing Combustion,1992,GHG,3.836894
Manufacturing Combustion,1993,GHG,4.045235
Manufacturing Combustion,1994,GHG,4.281167
Manufacturing Combustion,1995,GHG,4.298802
Manufacturing Combustion,1996,GHG,4.168425
Manufacturing Combustion,1997,GHG,4.509417
Manufacturing Combustion,1998,GHG,4.491874
Manufacturing Combustion,1999,GHG,4.659087
Manufacturing Combustion,2000,GHG,5.443526
Manufacturing Combustion,2001,GHG,5.410526
Manufacturing Combustion,2002,GHG,5.075449
Manufacturing Combustion,2003,GHG,5.192406
Manufacturing Combustion,2004,GHG,5.26801
Manufacturing Combustion,2005,GHG,5.446881
Manufacturing Combustion,2006,GHG,5.24319
Manufacturing Combustion,2007,GHG,5.336193
Manufacturing Combustion,2008,GHG,5.146214
Manufacturing Combustion,2009,GHG,4.130601
Manufacturing Combustion,2010,GHG,4.14142
Manufacturing Combustion,2011,GHG,3.732371
Manufacturing Combustion,2012,GHG,3.812088
Manufacturing Combustion,2013,GHG,3.992486
Manufacturing Combustion,2014,GHG,4.198233
Manufacturing Combustion,2015,GHG,4.232739
Manufacturing Combustion,2016,GHG,4.311533
Manufacturing Combustion,2017,GHG,4.452986
Manufacturing Combustion,2018,GHG,4.662074
Manufacturing Combustion,2019,GHG,4.553796
Manufacturing Combustion,2020,GHG,4.619856
Manufacturing Combustion,2021,GHG,4.621804
Manufacturing Combustion,2022,GHG,4.356187
Manufacturing Combustion,2023,GHG,4.14306
Manufacturing Combustion,2024,GHG,4.129831
Manure management,1990,GHG,2.43454
Manure management,1991,GHG,2.457152
Manure management,1992,GHG,2.503721
Manure management,1993,GHG,2.504333
Manure management,1994,GHG,2.489811
Manure management,1995,GHG,2.496351
Manure management,1996,GHG,2.584187
Manure management,1997,GHG,2.642195
Manure management,1998,GHG,2.667106
Manure management,1999,GHG,2.576334
Manure management,2000,GHG,2.462551
Manure management,2001,GHG,2.469653
Manure management,2002,GHG,2.461094
Manure management,2003,GHG,2.431411
Manure management,2004,GHG,2.417203
Manure management,2005,GHG,2.395225
Manure management,2006,GHG,2.331159
Manure management,2007,GHG,2.342183
Manure management,2008,GHG,2.303581
Manure management,2009,GHG,2.290887
Manure management,2010,GHG,2.280457
Manure management,2011,GHG,2.30923
Manure management,2012,GHG,2.36564
Manure management,2013,GHG,2.363997
Manure management,2014,GHG,2.449118
Manure management,2015,GHG,2.49911
Manure management,2016,GHG,2.546604
Manure management,2017,GHG,2.638674
Manure management,2018,GHG,2.567161
Manure management,2019,GHG,2.609128
Manure management,2020,GHG,2.593626
Manure management,2021,GHG,2.550354
Manure management,2022,GHG,2.510675
Manure management,2023,GHG,2.453338
Manure management,2024,GHG,2.406206
Metal industry,1990,GHG,0.02608
Metal industry,1991,GHG,0.02344
Metal industry,1992,GHG,0.02056
Metal industry,1993,GHG,0.02608
Metal industry,1994,GHG,0.02128
Metal industry,1995,GHG,0.0248
Metal industry,1996,GHG,0.02728
Metal industry,1997,GHG,0.02696
Metal industry,1998,GHG,0.02864
Metal industry,1999,GHG,0.0268
Metal industry,2000,GHG,0.0288
Metal industry,2001,GHG,0.012
Metal industry,2002,GHG,0.0
Metal industry,2003,GHG,0.0
Metal industry,2004,GHG,0.0
Metal industry,2005,GHG,0.0
Metal industry,2006,GHG,0.0
Metal industry,2007,GHG,0.0
Metal industry,2008,GHG,0.0
Metal industry,2009,GHG,0.0
Metal industry,2010,GHG,0.0
Metal industry,2011,GHG,0.0
Metal industry,2012,GHG,0.0
Metal industry,2013,GHG,0.0
Metal industry,2014,GHG,0.0
Metal industry,2015,GHG,0.0
Metal industry,2016,GHG,0.0
Metal industry,2017,GHG,0.0
Metal industry,2018,GHG,0.0
Metal industry,2019,GHG,0.0
Metal industry,2020,GHG,0.0
Metal industry,2021,GHG,0.0
Metal industry,2022,GHG,0.0
Metal industry,2023,GHG,0.0
Metal industry,2024,GHG,0.0
Mineral industry,1990,GHG,1.116725
Mineral industry,1991,GHG,0.992389
Mineral industry,1992,GHG,0.932968
Mineral industry,1993,GHG,0.951126
Mineral industry,1994,GHG,1.081702
Mineral industry,1995,GHG,1.084181
Mineral industry,1996,GHG,1.198387
Mineral industry,1997,GHG,1.384925
Mineral industry,1998,GHG,1.288126
Mineral industry,1999,GHG,1.35371
Mineral industry,2000,GHG,1.908784
Mineral industry,2001,GHG,2.061437
Mineral industry,2002,GHG,2.063379
Mineral industry,2003,GHG,2.342318
Mineral industry,2004,GHG,2.507063
Mineral industry,2005,GHG,2.552795
Mineral industry,2006,GHG,2.538743
Mineral industry,2007,GHG,2.580434
Mineral industry,2008,GHG,2.301584
Mineral industry,2009,GHG,1.485323
Mineral industry,2010,GHG,1.299048
Mineral industry,2011,GHG,1.167271
Mineral industry,2012,GHG,1.391968
Mineral industry,2013,GHG,1.301695
Mineral industry,2014,GHG,1.650453
Mineral industry,2015,GHG,1.830364
Mineral industry,2016,GHG,1.968401
Mineral industry,2017,GHG,2.039856
Mineral industry,2018,GHG,2.094549
Mineral industry,2019,GHG,2.057865
Mineral industry,2020,GHG,1.907437
Mineral industry,2021,GHG,2.256941
Mineral industry,2022,GHG,2.068375
Mineral industry,2023,GHG,1.933888
Mineral industry,2024,GHG,1.65774
Non-energy products from fuels and solvent use,1990,GHG,0.116748
Non-energy products from fuels and solvent use,1991,GHG,0.105107
Non-energy products from fuels and solvent use,1992,GHG,0.105488
Non-energy products from fuels and solvent use,1993,GHG,0.1043
Non-energy products from fuels and solvent use,1994,GHG,0.106199
Non-energy products from fuels and solvent use,1995,GHG,0.09686
Non-energy products from fuels and solvent use,1996,GHG,0.112534
Non-energy products from fuels and solvent use,1997,GHG,0.104842
Non-energy products from fuels and solvent use,1998,GHG,0.103514
Non-energy products from fuels and solvent use,1999,GHG,0.105639
Non-energy products from fuels and solvent use,2000,GHG,0.156248
Non-energy products from fuels and solvent use,2001,GHG,0.112397
Non-energy products from fuels and solvent use,2002,GHG,0.114565
Non-energy products from fuels and solvent use,2003,GHG,0.119815
Non-energy products from fuels and solvent use,2004,GHG,0.126498
Non-energy products from fuels and solvent use,2005,GHG,0.173439
Non-energy products from fuels and solvent use,2006,GHG,0.129434
Non-energy products from fuels and solvent use,2007,GHG,0.144183
Non-energy products from fuels and solvent use,2008,GHG,0.131965
Non-energy products from fuels and solvent use,2009,GHG,0.133207
Non-energy products from fuels and solvent use,2010,GHG,0.125849
Non-energy products from fuels and solvent use,2011,GHG,0.12718
Non-energy products from fuels and solvent use,2012,GHG,0.12899
Non-energy products from fuels and solvent use,2013,GHG,0.135404
Non-energy products from fuels and solvent use,2014,GHG,0.130639
Non-energy products from fuels and solvent use,2015,GHG,0.1375
Non-energy products from fuels and solvent use,2016,GHG,0.14107
Non-energy products from fuels and solvent use,2017,GHG,0.157798
Non-energy products from fuels and solvent use,2018,GHG,0.158676
Non-energy products from fuels and solvent use,2019,GHG,0.167007
Non-energy products from fuels and solvent use,2020,GHG,0.160156
Non-energy products from fuels and solvent use,2021,GHG,0.175099
Non-energy products from fuels and solvent use,2022,GHG,0.184834
Non-energy products from fuels and solvent use,2023,GHG,0.179336
Non-energy products from fuels and solvent use,2024,GHG,0.180131
Other,1990,GHG,0.0
Other,1991,GHG,0.0
Other,1992,GHG,0.0
Other,1993,GHG,0.0
Other,1994,GHG,0.0
Other,1995,GHG,0.0
Other,1996,GHG,0.0
Other,1997,GHG,0.0
Other,1998,GHG,0.0
Other,1999,GHG,0.0
Other,2000,GHG,0.0
Other,2001,GHG,0.0
Other,2002,GHG,0.0
Other,2003,GHG,0.0
Other,2004,GHG,0.0
Other,2005,GHG,0.0
Other,2006,GHG,0.0
Other,2007,GHG,0.0
Other,2008,GHG,0.0
Other,2009,GHG,0.0
Other,2010,GHG,0.0
Other,2011,GHG,0.0
Other,2012,GHG,0.0
Other,2013,GHG,0.0
Other,2014,GHG,0.0
Other,2015,GHG,0.0
Other,2016,GHG,0.0
Other,2017,GHG,0.0
Other,2018,GHG,0.0
Other,2019,GHG,0.0
Other,2020,GHG,0.0
Other,2021,GHG,0.0
Other,2022,GHG,0.0
Other,2023,GHG,0.0
Other,2024,GHG,0.0
Other land,1990,GHG,0.000832
Other land,1991,GHG,0.000843
Other land,1992,GHG,0.000854
Other land,1993,GHG,0.001125
Other land,1994,GHG,0.001395
Other land,1995,GHG,0.021359
Other land,1996,GHG,0.025564
Other land,1997,GHG,0.025899
Other land,1998,GHG,0.026197
Other land,1999,GHG,0.026494
Other land,2000,GHG,0.041893
Other land,2001,GHG,0.045497
Other land,2002,GHG,0.046204
Other land,2003,GHG,0.046912
Other land,2004,GHG,0.049001
Other land,2005,GHG,0.049477
Other land,2006,GHG,1.459206
Other land,2007,GHG,0.018352
Other land,2008,GHG,0.027261
Other land,2009,GHG,0.018732
Other land,2010,GHG,0.018721
Other land,2011,GHG,0.01871
Other land,2012,GHG,0.018698
Other land,2013,GHG,0.018428
Other land,2014,GHG,0.018157
Other land,2015,GHG,0.017822
Other land,2016,GHG,0.017487
Other land,2017,GHG,0.017153
Other land,2018,GHG,0.016855
Other land,2019,GHG,0.016559
Other land,2020,GHG,0.015851
Other land,2021,GHG,0.015606
Other land,2022,GHG,0.014899
Other land,2023,GHG,0.014191
Other land,2024,GHG,0.014191
Other product manufacture and use,1990,GHG,0.027871
Other product manufacture and use,1991,GHG,0.028029
Other product manufacture and use,1992,GHG,0.028258
Other product manufacture and use,1993,GHG,0.028414
Other product manufacture and use,1994,GHG,0.028508
Other product manufacture and use,1995,GHG,0.02863
Other product manufacture and use,1996,GHG,0.028827
Other product manufacture and use,1997,GHG,0.029131
Other product manufacture and use,1998,GHG,0.02944
Other product manufacture and use,1999,GHG,0.029746
Other product manufacture and use,2000,GHG,0.030127
Other product manufacture and use,2001,GHG,0.030585
Other product manufacture and use,2002,GHG,0.031142
Other product manufacture and use,2003,GHG,0.03164
Other product manufacture and use,2004,GHG,0.032159
Other product manufacture and use,2005,GHG,0.032864
Other product manufacture and use,2006,GHG,0.033652
Other product manufacture and use,2007,GHG,0.034788
Other product manufacture and use,2008,GHG,0.035657
Other product manufacture and use,2009,GHG,0.036041
Other product manufacture and use,2010,GHG,0.036211
Other product manufacture and use,2011,GHG,0.03637
Other product manufacture and use,2012,GHG,0.03652
Other product manufacture and use,2013,GHG,0.036687
Other product manufacture and use,2014,GHG,0.036931
Other product manufacture and use,2015,GHG,0.037268
Other product manufacture and use,2016,GHG,0.03768
Other product manufacture and use,2017,GHG,0.038247
Other product manufacture and use,2018,GHG,0.038835
Other product manufacture and use,2019,GHG,0.03942
Other product manufacture and use,2020,GHG,0.039988
Other product manufacture and use,2021,GHG,0.040344
Other product manufacture and use,2022,GHG,0.041213
Other product manufacture and use,2023,GHG,0.041989
Other product manufacture and use,2024,GHG,0.042051
Other transportation,1990,GHG,0.073209
Other transportation,1991,GHG,0.074131
Other transportation,1992,GHG,0.074212
Other transportation,1993,GHG,0.051808
Other transportation,1994,GHG,0.044459
Other transportation,1995,GHG,0.124966
Other transportation,1996,GHG,0.135655
Other transportation,1997,GHG,0.10624
Other transportation,1998,GHG,0.070852
Other transportation,1999,GHG,0.098095
Other transportation,2000,GHG,0.061669
Other transportation,2001,GHG,0.106606
Other transportation,2002,GHG,0.10718
Other transportation,2003,GHG,0.10992
Other transportation,2004,GHG,0.12021
Other transportation,2005,GHG,0.152609
Other transportation,2006,GHG,0.151299
Other transportation,2007,GHG,0.129178
Other transportation,2008,GHG,0.143414
Other transportation,2009,GHG,0.148152
Other transportation,2010,GHG,0.161256
Other transportation,2011,GHG,0.150414
Other transportation,2012,GHG,0.138657
Other transportation,2013,GHG,0.145066
Other transportation,2014,GHG,0.145689
Other transportation,2015,GHG,0.137187
Other transportation,2016,GHG,0.135449
Other transportation,2017,GHG,0.127009
Other transportation,2018,GHG,0.140069
Other transportation,2019,GHG,0.142058
Other transportation,2020,GHG,0.147687
Other transportation,2021,GHG,0.151896
Other transportation,2022,GHG,0.152956
Other transportation,2023,GHG,0.149246
Other transportation,2024,GHG,0.155211
Petroleum refining,1990,GHG,0.168662
Petroleum refining,1991,GHG,0.166699
Petroleum refining,1992,GHG,0.171809
Petroleum refining,1993,GHG,0.172645
Petroleum refining,1994,GHG,0.178261
Petroleum refining,1995,GHG,0.181268
Petroleum refining,1996,GHG,0.179399
Petroleum refining,1997,GHG,0.218737
Petroleum refining,1998,GHG,0.247808
Petroleum refining,1999,GHG,0.223846
Petroleum refining,2000,GHG,0.274783
Petroleum refining,2001,GHG,0.321468
Petroleum refining,2002,GHG,0.339731
Petroleum refining,2003,GHG,0.337564
Petroleum refining,2004,GHG,0.336641
Petroleum refining,2005,GHG,0.411848
Petroleum refining,2006,GHG,0.377127
Petroleum refining,2007,GHG,0.36078
Petroleum refining,2008,GHG,0.367464
Petroleum refining,2009,GHG,0.315378
Petroleum refining,2010,GHG,0.310469
Petroleum refining,2011,GHG,0.285488
Petroleum refining,2012,GHG,0.313641
Petroleum refining,2013,GHG,0.294561
Petroleum refining,2014,GHG,0.279475
Petroleum refining,2015,GHG,0.358725
Petroleum refining,2016,GHG,0.31357
Petroleum refining,2017,GHG,0.311188
Petroleum refining,2018,GHG,0.32219
Petroleum refining,2019,GHG,0.274542
Petroleum refining,2020,GHG,0.301036
Petroleum refining,2021,GHG,0.294366
Petroleum refining,2022,GHG,0.308278
Petroleum refining,2023,GHG,0.287154
Petroleum refining,2024,GHG,0.209966
Public Services,1990,GHG,1.12305
Public Services,1991,GHG,1.096923
Public Services,1992,GHG,1.002866
Public Services,1993,GHG,0.976132
Public Services,1994,GHG,0.983144
Public Services,1995,GHG,0.914317
Public Services,1996,GHG,0.87566
Public Services,1997,GHG,0.829693
Public Services,1998,GHG,0.780479
Public Services,1999,GHG,0.808525
Public Services,2000,GHG,0.855818
Public Services,2001,GHG,0.826137
Public Services,2002,GHG,0.771201
Public Services,2003,GHG,0.732776
Public Services,2004,GHG,0.685689
Public Services,2005,GHG,0.68297
Public Services,2006,GHG,0.662096
Public Services,2007,GHG,0.62857
Public Services,2008,GHG,0.634015
Public Services,2009,GHG,0.535463
Public Services,2010,GHG,0.549215
Public Services,2011,GHG,0.487055
Public Services,2012,GHG,0.505683
Public Services,2013,GHG,0.583697
Public Services,2014,GHG,0.58726
Public Services,2015,GHG,0.608363
Public Services,2016,GHG,0.633843
Public Services,2017,GHG,0.63523
Public Services,2018,GHG,0.678273
Public Services,2019,GHG,0.697382
Public Services,2020,GHG,0.669502
Public Services,2021,GHG,0.683114
Public Services,2022,GHG,0.690244
Public Services,2023,GHG,0.669492
Public Services,2024,GHG,0.720822
Public electricity and heat production,1990,GHG,10.946841
Public electricity and heat production,1991,GHG,11.43369
Public electricity and heat production,1992,GHG,12.101042
Public electricity and heat production,1993,GHG,12.119177
Public electricity and heat production,1994,GHG,12.441332
Public electricity and heat production,1995,GHG,13.125649
Public electricity and heat production,1996,GHG,13.844484
Public electricity and heat production,1997,GHG,14.483156
Public electricity and heat production,1998,GHG,14.806582
